0.7580106996833593,-0.2687838723676851,0.5505132572232931,0.4039797831418562,0.8362500056001094,-0.34336255940074006,0.13995862155740743
0.6093106116275229,-0.13303385169296086,0.4306497070874884,0.33913527205992783,0.7997973022650976,-0.40760355738023374,0.2813732086487439
0.5200955121291824,-0.18365407114994126,0.4839173217596391,0.3917545121436687,0.8211654017123513,-0.1748533627344469,0.376353672475937
0.4057125970778847,-0.043404164821039634,0.492030930186823,0.3640183049485987,0.7615684193928745,-0.226970151621094,0.48578675004459126
0.6454693304319022,-0.03956350704866196,0.5224085867929754,0.4832255117587385,0.670169582210161,-0.4271609620849549,0.3672864663126309
0.6220857275219366,-0.010010428541715317,0.4421365820832005,0.4563515726031547,0.6778398897458513,-0.28338194865137195,0.5019671276393618
0.6220810644431426,-0.00989028215326478,0.44209927580795394,0.6219581665957855,0.5259741783809248,-0.5299657397166365,0.23591421620563402
0.596454990669079,-0.03606272546719228,0.5422739383866401,0.8028633435037186,0.3232761394060678,-0.39126551798317083,0.31275275184416756
0.35002536031049003,-0.18279947802172908,0.502521309237408,0.8716516226267302,0.38671588820976727,-0.1951423294380283,0.22933325498021362
0.34283124030641027,-0.2280861181080747,0.5792393544767416,0.8836218404991175,0.374675377914247,-0.2175865381962942,0.1774454918376932
0.6030059167362654,-0.19334112199757386,0.6902602189220184,0.8405764126133364,0.3511534878130234,-0.3522482375561424,0.2145779618074381
0.654151462574664,-0.14751965589243823,0.5762367191073114,0.6149359251418834,0.5326875211102896,-0.5363006349522296,0.224676304431746
